dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
SYNTH,short_answer,1064,Q 1064,DFA,s0931,Explains DFA,,1,21,synth,,Understand,Hard
SYNTH,mcq,1065,Q 1065,NFA,s0366,Selected B,B,1,31,synth,,Evaluate,Hard
SYNTH,short_answer,1066,Q 1066,regex,s0113,Explains regex,,1,22,synth,,Analyze,Easy
SYNTH,mcq,1067,Q 1067,pumping,s0278,Selected D,D,1,31,synth,,Create,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s0968,Explains equivalence,,1,23,synth,,Evaluate,Medium
SYNTH,mcq,1069,Q 1069,subset,s0090,Selected B,B,0,40,synth,miscon-subset,Analyze,Hard
SYNTH,short_answer,1070,Q 1070,closure,s0049,Explains closure,,0,51,synth,miscon-closure,Remember,Medium
SYNTH,mcq,1071,Q 1071,parity,s1585,Selected D,D,1,32,synth,,Apply,Easy
SYNTH,short_answer,1072,Q 1072,DFA,s0467,Explains DFA,,0,26,synth,miscon-DFA,Evaluate,Easy
SYNTH,mcq,1073,Q 1073,NFA,s0898,Selected B,B,0,31,synth,miscon-NFA,Create,Easy
SYNTH,short_answer,1074,Q 1074,regex,s1141,Explains regex,,1,17,synth,,Analyze,Hard
SYNTH,mcq,1075,Q 1075,pumping,s1101,Selected D,D,0,29,synth,miscon-pumping,Evaluate,Easy
SYNTH,short_answer,1076,Q 1076,equivalence,s0485,Explains equivalence,,1,37,synth,,Evaluate,Easy
SYNTH,mcq,1077,Q 1077,subset,s1646,Selected B,B,1,27,synth,,Understand,Hard
SYNTH,short_answer,1078,Q 1078,closure,s1365,Explains closure,,0,38,synth,miscon-closure,Evaluate,Hard
SYNTH,mcq,1079,Q 1079,parity,s0800,Selected D,D,0,47,synth,miscon-parity,Understand,Easy
SYNTH,short_answer,1000,Q 1000,DFA,s0734,Explains DFA,,0,32,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1001,Q 1001,NFA,s0867,Selected B,B,0,40,synth,miscon-NFA,Create,Hard
SYNTH,short_answer,1002,Q 1002,regex,s1515,Explains regex,,1,34,synth,,Analyze,Easy
SYNTH,mcq,1003,Q 1003,pumping,s1154,Selected D,D,1,27,synth,,Analyze,Medium
SYNTH,short_answer,1004,Q 1004,equivalence,s0178,Explains equivalence,,0,52,synth,miscon-equivalence,Remember,Easy
SYNTH,mcq,1005,Q 1005,subset,s0739,Selected B,B,1,27,synth,,Analyze,Medium
SYNTH,short_answer,1006,Q 1006,closure,s1019,Explains closure,,1,21,synth,,Apply,Hard
SYNTH,mcq,1007,Q 1007,parity,s1136,Selected D,D,1,23,synth,,Remember,Hard
SYNTH,short_answer,1008,Q 1008,DFA,s1872,Explains DFA,,1,30,synth,,Apply,Easy
SYNTH,mcq,1009,Q 1009,NFA,s1005,Selected B,B,1,34,synth,,Create,Easy
SYNTH,short_answer,1010,Q 1010,regex,s1446,Explains regex,,1,21,synth,,Apply,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0330,Selected D,D,1,39,synth,,Analyze,Easy
SYNTH,short_answer,1012,Q 1012,equivalence,s0986,Explains equivalence,,1,21,synth,,Understand,Hard
SYNTH,mcq,1013,Q 1013,subset,s0749,Selected B,B,0,50,synth,miscon-subset,Remember,Hard
SYNTH,short_answer,1014,Q 1014,closure,s0817,Explains closure,,1,24,synth,,Remember,Easy
SYNTH,mcq,1015,Q 1015,parity,s1495,Selected D,D,1,10,synth,,Remember,Easy
SYNTH,short_answer,1016,Q 1016,DFA,s1684,Explains DFA,,1,33,synth,,Analyze,Medium
SYNTH,mcq,1017,Q 1017,NFA,s1765,Selected B,B,0,24,synth,miscon-NFA,Apply,Medium
SYNTH,short_answer,1018,Q 1018,regex,s1304,Explains regex,,1,55,synth,,Remember,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1638,Selected D,D,1,30,synth,,Analyze,Easy
SYNTH,short_answer,1020,Q 1020,equivalence,s0584,Explains equivalence,,1,19,synth,,Evaluate,Easy
SYNTH,mcq,1021,Q 1021,subset,s1161,Selected B,B,1,26,synth,,Remember,Easy
SYNTH,short_answer,1022,Q 1022,closure,s0097,Explains closure,,0,28,synth,miscon-closure,Evaluate,Easy
SYNTH,mcq,1023,Q 1023,parity,s0881,Selected D,D,1,33,synth,,Analyze,Medium
SYNTH,short_answer,1024,Q 1024,DFA,s1710,Explains DFA,,1,16,synth,,Create,Hard
SYNTH,mcq,1025,Q 1025,NFA,s1788,Selected B,B,1,14,synth,,Apply,Medium
SYNTH,short_answer,1026,Q 1026,regex,s0696,Explains regex,,0,52,synth,miscon-regex,Apply,Hard
SYNTH,mcq,1027,Q 1027,pumping,s0510,Selected D,D,0,31,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s0197,Explains equivalence,,0,41,synth,miscon-equivalence,Analyze,Hard
SYNTH,mcq,1029,Q 1029,subset,s1781,Selected B,B,1,27,synth,,Apply,Medium
SYNTH,short_answer,1030,Q 1030,closure,s0267,Explains closure,,0,35,synth,miscon-closure,Create,Hard
SYNTH,mcq,1031,Q 1031,parity,s1781,Selected D,D,1,25,synth,,Analyze,Hard
SYNTH,short_answer,1032,Q 1032,DFA,s0611,Explains DFA,,1,34,synth,,Create,Hard
SYNTH,mcq,1033,Q 1033,NFA,s0321,Selected B,B,1,28,synth,,Remember,Hard
SYNTH,short_answer,1034,Q 1034,regex,s0645,Explains regex,,1,20,synth,,Understand,Hard
SYNTH,mcq,1035,Q 1035,pumping,s0268,Selected D,D,1,19,synth,,Apply,Hard
SYNTH,short_answer,1036,Q 1036,equivalence,s1382,Explains equivalence,,1,39,synth,,Evaluate,Hard
SYNTH,mcq,1037,Q 1037,subset,s1038,Selected B,B,1,35,synth,,Analyze,Hard
SYNTH,short_answer,1038,Q 1038,closure,s1906,Explains closure,,1,42,synth,,Understand,Easy
SYNTH,mcq,1039,Q 1039,parity,s1023,Selected D,D,1,35,synth,,Understand,Easy
SYNTH,short_answer,1040,Q 1040,DFA,s0224,Explains DFA,,1,21,synth,,Analyze,Medium
SYNTH,mcq,1041,Q 1041,NFA,s0765,Selected B,B,0,37,synth,miscon-NFA,Analyze,Hard
SYNTH,short_answer,1042,Q 1042,regex,s1816,Explains regex,,1,39,synth,,Remember,Easy
SYNTH,mcq,1043,Q 1043,pumping,s1535,Selected D,D,1,20,synth,,Analyze,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s1285,Explains equivalence,,0,26,synth,miscon-equivalence,Evaluate,Hard
SYNTH,mcq,1045,Q 1045,subset,s1368,Selected B,B,1,43,synth,,Analyze,Easy
SYNTH,short_answer,1046,Q 1046,closure,s1771,Explains closure,,0,52,synth,miscon-closure,Remember,Medium
SYNTH,mcq,1047,Q 1047,parity,s0191,Selected D,D,0,49,synth,miscon-parity,Understand,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s1870,Explains DFA,,1,39,synth,,Apply,Easy
SYNTH,mcq,1049,Q 1049,NFA,s1310,Selected B,B,1,36,synth,,Understand,Medium
SYNTH,short_answer,1050,Q 1050,regex,s0069,Explains regex,,0,50,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1051,Q 1051,pumping,s0553,Selected D,D,0,32,synth,miscon-pumping,Understand,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s0939,Explains equivalence,,1,26,synth,,Analyze,Medium
SYNTH,mcq,1053,Q 1053,subset,s0503,Selected B,B,1,24,synth,,Apply,Hard
SYNTH,short_answer,1054,Q 1054,closure,s1324,Explains closure,,1,32,synth,,Apply,Hard
SYNTH,mcq,1055,Q 1055,parity,s0848,Selected D,D,1,16,synth,,Apply,Easy
SYNTH,short_answer,1056,Q 1056,DFA,s1880,Explains DFA,,1,40,synth,,Analyze,Hard
SYNTH,mcq,1057,Q 1057,NFA,s1405,Selected B,B,0,27,synth,miscon-NFA,Apply,Easy
SYNTH,short_answer,1058,Q 1058,regex,s1736,Explains regex,,1,36,synth,,Apply,Easy
SYNTH,mcq,1059,Q 1059,pumping,s0583,Selected D,D,1,24,synth,,Analyze,Medium
SYNTH,short_answer,1060,Q 1060,equivalence,s1377,Explains equivalence,,1,32,synth,,Apply,Easy
SYNTH,mcq,1061,Q 1061,subset,s0168,Selected B,B,0,40,synth,miscon-subset,Analyze,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0322,Explains closure,,0,23,synth,miscon-closure,Evaluate,Medium
SYNTH,mcq,1063,Q 1063,parity,s1436,Selected D,D,1,31,synth,,Evaluate,Medium
SYNTH,short_answer,1064,Q 1064,DFA,s0394,Explains DFA,,1,21,synth,,Create,Hard
SYNTH,mcq,1065,Q 1065,NFA,s1101,Selected B,B,1,14,synth,,Create,Medium
SYNTH,short_answer,1066,Q 1066,regex,s0704,Explains regex,,1,29,synth,,Apply,Hard
SYNTH,mcq,1067,Q 1067,pumping,s1310,Selected D,D,0,25,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s1891,Explains equivalence,,0,52,synth,miscon-equivalence,Apply,Hard
SYNTH,mcq,1069,Q 1069,subset,s1909,Selected B,B,0,31,synth,miscon-subset,Create,Easy
SYNTH,short_answer,1070,Q 1070,closure,s0122,Explains closure,,1,30,synth,,Apply,Hard
SYNTH,mcq,1071,Q 1071,parity,s0143,Selected D,D,1,29,synth,,Create,Medium
SYNTH,short_answer,1072,Q 1072,DFA,s1806,Explains DFA,,1,36,synth,,Apply,Easy
SYNTH,mcq,1073,Q 1073,NFA,s1971,Selected B,B,0,33,synth,miscon-NFA,Evaluate,Hard
SYNTH,short_answer,1074,Q 1074,regex,s1607,Explains regex,,0,34,synth,miscon-regex,Understand,Easy
SYNTH,mcq,1075,Q 1075,pumping,s0102,Selected D,D,0,39,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1076,Q 1076,equivalence,s1892,Explains equivalence,,1,21,synth,,Apply,Hard
SYNTH,mcq,1077,Q 1077,subset,s0474,Selected B,B,1,25,synth,,Remember,Hard
SYNTH,short_answer,1078,Q 1078,closure,s0505,Explains closure,,0,32,synth,miscon-closure,Create,Easy
SYNTH,mcq,1079,Q 1079,parity,s1236,Selected D,D,1,31,synth,,Analyze,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s1444,Explains DFA,,0,44,synth,miscon-DFA,Apply,Medium
SYNTH,mcq,1001,Q 1001,NFA,s1318,Selected B,B,0,47,synth,miscon-NFA,Apply,Easy
SYNTH,short_answer,1002,Q 1002,regex,s0467,Explains regex,,0,47,synth,miscon-regex,Create,Easy
SYNTH,mcq,1003,Q 1003,pumping,s1215,Selected D,D,0,42,synth,miscon-pumping,Create,Medium
SYNTH,short_answer,1004,Q 1004,equivalence,s0707,Explains equivalence,,1,32,synth,,Create,Medium
SYNTH,mcq,1005,Q 1005,subset,s1076,Selected B,B,1,32,synth,,Analyze,Medium
SYNTH,short_answer,1006,Q 1006,closure,s1420,Explains closure,,0,38,synth,miscon-closure,Create,Hard
SYNTH,mcq,1007,Q 1007,parity,s0579,Selected D,D,0,29,synth,miscon-parity,Create,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s0605,Explains DFA,,0,50,synth,miscon-DFA,Analyze,Medium
SYNTH,mcq,1009,Q 1009,NFA,s0266,Selected B,B,1,32,synth,,Apply,Hard
SYNTH,short_answer,1010,Q 1010,regex,s1304,Explains regex,,1,35,synth,,Analyze,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0562,Selected D,D,0,34,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s0308,Explains equivalence,,0,56,synth,miscon-equivalence,Create,Hard
SYNTH,mcq,1013,Q 1013,subset,s0433,Selected B,B,0,49,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1014,Q 1014,closure,s0211,Explains closure,,1,25,synth,,Evaluate,Easy
SYNTH,mcq,1015,Q 1015,parity,s0840,Selected D,D,0,34,synth,miscon-parity,Analyze,Hard
SYNTH,short_answer,1016,Q 1016,DFA,s1839,Explains DFA,,0,45,synth,miscon-DFA,Create,Easy
SYNTH,mcq,1017,Q 1017,NFA,s0045,Selected B,B,1,28,synth,,Remember,Hard
SYNTH,short_answer,1018,Q 1018,regex,s1173,Explains regex,,1,31,synth,,Analyze,Hard
SYNTH,mcq,1019,Q 1019,pumping,s0598,Selected D,D,1,39,synth,,Apply,Easy
SYNTH,short_answer,1020,Q 1020,equivalence,s1257,Explains equivalence,,1,31,synth,,Evaluate,Easy
SYNTH,mcq,1021,Q 1021,subset,s1186,Selected B,B,0,37,synth,miscon-subset,Evaluate,Easy
SYNTH,short_answer,1022,Q 1022,closure,s0136,Explains closure,,1,32,synth,,Analyze,Hard
SYNTH,mcq,1023,Q 1023,parity,s0532,Selected D,D,0,27,synth,miscon-parity,Understand,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0264,Explains DFA,,1,30,synth,,Evaluate,Easy
SYNTH,mcq,1025,Q 1025,NFA,s0868,Selected B,B,1,18,synth,,Apply,Hard
SYNTH,short_answer,1026,Q 1026,regex,s0715,Explains regex,,1,34,synth,,Evaluate,Medium
SYNTH,mcq,1027,Q 1027,pumping,s1986,Selected D,D,1,9,synth,,Remember,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s0583,Explains equivalence,,0,38,synth,miscon-equivalence,Evaluate,Hard
SYNTH,mcq,1029,Q 1029,subset,s0147,Selected B,B,1,42,synth,,Remember,Medium
SYNTH,short_answer,1030,Q 1030,closure,s1318,Explains closure,,0,48,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1031,Q 1031,parity,s1155,Selected D,D,1,31,synth,,Evaluate,Hard
SYNTH,short_answer,1032,Q 1032,DFA,s0182,Explains DFA,,0,53,synth,miscon-DFA,Apply,Hard
SYNTH,mcq,1033,Q 1033,NFA,s1523,Selected B,B,1,25,synth,,Apply,Easy
SYNTH,short_answer,1034,Q 1034,regex,s0542,Explains regex,,1,21,synth,,Create,Medium
SYNTH,mcq,1035,Q 1035,pumping,s1828,Selected D,D,1,27,synth,,Analyze,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s1969,Explains equivalence,,1,27,synth,,Remember,Hard
SYNTH,mcq,1037,Q 1037,subset,s0302,Selected B,B,0,37,synth,miscon-subset,Understand,Medium
SYNTH,short_answer,1038,Q 1038,closure,s0419,Explains closure,,0,39,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1039,Q 1039,parity,s0115,Selected D,D,1,16,synth,,Create,Medium
SYNTH,short_answer,1040,Q 1040,DFA,s1417,Explains DFA,,1,23,synth,,Remember,Hard
SYNTH,mcq,1041,Q 1041,NFA,s1582,Selected B,B,0,35,synth,miscon-NFA,Remember,Medium
SYNTH,short_answer,1042,Q 1042,regex,s1748,Explains regex,,0,52,synth,miscon-regex,Create,Easy
SYNTH,mcq,1043,Q 1043,pumping,s0146,Selected D,D,1,25,synth,,Create,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s1211,Explains equivalence,,1,25,synth,,Apply,Hard
SYNTH,mcq,1045,Q 1045,subset,s1329,Selected B,B,0,44,synth,miscon-subset,Apply,Easy
SYNTH,short_answer,1046,Q 1046,closure,s0661,Explains closure,,1,27,synth,,Analyze,Hard
SYNTH,mcq,1047,Q 1047,parity,s1536,Selected D,D,0,55,synth,miscon-parity,Create,Medium
SYNTH,short_answer,1048,Q 1048,DFA,s1755,Explains DFA,,1,35,synth,,Apply,Hard
SYNTH,mcq,1049,Q 1049,NFA,s0043,Selected B,B,1,34,synth,,Create,Medium
SYNTH,short_answer,1050,Q 1050,regex,s0429,Explains regex,,1,17,synth,,Create,Hard
SYNTH,mcq,1051,Q 1051,pumping,s1706,Selected D,D,0,41,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s1072,Explains equivalence,,0,40,synth,miscon-equivalence,Understand,Easy
SYNTH,mcq,1053,Q 1053,subset,s1305,Selected B,B,1,37,synth,,Remember,Easy
SYNTH,short_answer,1054,Q 1054,closure,s0374,Explains closure,,0,44,synth,miscon-closure,Analyze,Medium
SYNTH,mcq,1055,Q 1055,parity,s1306,Selected D,D,0,43,synth,miscon-parity,Understand,Easy
SYNTH,short_answer,1056,Q 1056,DFA,s1991,Explains DFA,,0,42,synth,miscon-DFA,Create,Hard
SYNTH,mcq,1057,Q 1057,NFA,s0162,Selected B,B,1,25,synth,,Apply,Medium
SYNTH,short_answer,1058,Q 1058,regex,s0538,Explains regex,,0,31,synth,miscon-regex,Analyze,Hard
SYNTH,mcq,1059,Q 1059,pumping,s1035,Selected D,D,1,32,synth,,Evaluate,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1572,Explains equivalence,,1,21,synth,,Analyze,Hard
SYNTH,mcq,1061,Q 1061,subset,s1990,Selected B,B,1,29,synth,,Analyze,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0999,Explains closure,,1,41,synth,,Remember,Medium
SYNTH,mcq,1063,Q 1063,parity,s1753,Selected D,D,0,53,synth,miscon-parity,Remember,Medium
SYNTH,short_answer,1064,Q 1064,DFA,s0052,Explains DFA,,1,27,synth,,Evaluate,Medium
SYNTH,mcq,1065,Q 1065,NFA,s1940,Selected B,B,1,37,synth,,Create,Hard
SYNTH,short_answer,1066,Q 1066,regex,s0041,Explains regex,,1,29,synth,,Create,Medium
SYNTH,mcq,1067,Q 1067,pumping,s1911,Selected D,D,0,31,synth,miscon-pumping,Understand,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s1370,Explains equivalence,,0,39,synth,miscon-equivalence,Understand,Easy
SYNTH,mcq,1069,Q 1069,subset,s0909,Selected B,B,0,58,synth,miscon-subset,Analyze,Easy
SYNTH,short_answer,1070,Q 1070,closure,s1909,Explains closure,,0,43,synth,miscon-closure,Apply,Hard
SYNTH,mcq,1071,Q 1071,parity,s1346,Selected D,D,1,22,synth,,Understand,Easy
SYNTH,short_answer,1072,Q 1072,DFA,s0876,Explains DFA,,0,42,synth,miscon-DFA,Apply,Medium
SYNTH,mcq,1073,Q 1073,NFA,s0314,Selected B,B,0,45,synth,miscon-NFA,Remember,Medium
SYNTH,short_answer,1074,Q 1074,regex,s1242,Explains regex,,0,47,synth,miscon-regex,Evaluate,Easy
SYNTH,mcq,1075,Q 1075,pumping,s0523,Selected D,D,1,27,synth,,Create,Medium
SYNTH,short_answer,1076,Q 1076,equivalence,s0083,Explains equivalence,,0,53,synth,miscon-equivalence,Analyze,Hard
SYNTH,mcq,1077,Q 1077,subset,s1273,Selected B,B,1,28,synth,,Create,Hard
SYNTH,short_answer,1078,Q 1078,closure,s0495,Explains closure,,1,32,synth,,Analyze,Hard
SYNTH,mcq,1079,Q 1079,parity,s1894,Selected D,D,1,17,synth,,Evaluate,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s1014,Explains DFA,,0,50,synth,miscon-DFA,Create,Medium
SYNTH,mcq,1001,Q 1001,NFA,s0334,Selected B,B,0,30,synth,miscon-NFA,Create,Hard
SYNTH,short_answer,1002,Q 1002,regex,s0391,Explains regex,,0,45,synth,miscon-regex,Evaluate,Hard
SYNTH,mcq,1003,Q 1003,pumping,s1274,Selected D,D,1,25,synth,,Analyze,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s0797,Explains equivalence,,1,20,synth,,Evaluate,Easy
SYNTH,mcq,1005,Q 1005,subset,s1661,Selected B,B,0,36,synth,miscon-subset,Evaluate,Medium
SYNTH,short_answer,1006,Q 1006,closure,s0742,Explains closure,,0,27,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1007,Q 1007,parity,s0221,Selected D,D,1,24,synth,,Create,Hard
SYNTH,short_answer,1008,Q 1008,DFA,s1117,Explains DFA,,1,24,synth,,Create,Easy
SYNTH,mcq,1009,Q 1009,NFA,s1039,Selected B,B,0,30,synth,miscon-NFA,Apply,Medium
SYNTH,short_answer,1010,Q 1010,regex,s1993,Explains regex,,0,41,synth,miscon-regex,Create,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0315,Selected D,D,1,29,synth,,Evaluate,Easy
SYNTH,short_answer,1012,Q 1012,equivalence,s0819,Explains equivalence,,0,41,synth,miscon-equivalence,Understand,Hard
SYNTH,mcq,1013,Q 1013,subset,s1239,Selected B,B,1,25,synth,,Remember,Easy
SYNTH,short_answer,1014,Q 1014,closure,s0859,Explains closure,,0,37,synth,miscon-closure,Apply,Easy
SYNTH,mcq,1015,Q 1015,parity,s0647,Selected D,D,0,29,synth,miscon-parity,Evaluate,Hard
SYNTH,short_answer,1016,Q 1016,DFA,s1183,Explains DFA,,0,34,synth,miscon-DFA,Apply,Easy
SYNTH,mcq,1017,Q 1017,NFA,s0987,Selected B,B,1,20,synth,,Apply,Medium
SYNTH,short_answer,1018,Q 1018,regex,s1746,Explains regex,,1,26,synth,,Evaluate,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1012,Selected D,D,0,34,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1020,Q 1020,equivalence,s1317,Explains equivalence,,1,35,synth,,Apply,Hard
SYNTH,mcq,1021,Q 1021,subset,s0459,Selected B,B,1,36,synth,,Understand,Easy
SYNTH,short_answer,1022,Q 1022,closure,s0145,Explains closure,,1,30,synth,,Create,Medium
SYNTH,mcq,1023,Q 1023,parity,s1176,Selected D,D,1,35,synth,,Understand,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s1625,Explains DFA,,0,41,synth,miscon-DFA,Create,Easy
SYNTH,mcq,1025,Q 1025,NFA,s1314,Selected B,B,1,25,synth,,Apply,Medium
SYNTH,short_answer,1026,Q 1026,regex,s0675,Explains regex,,0,40,synth,miscon-regex,Analyze,Easy
SYNTH,mcq,1027,Q 1027,pumping,s1263,Selected D,D,0,51,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1028,Q 1028,equivalence,s0195,Explains equivalence,,0,47,synth,miscon-equivalence,Analyze,Medium
SYNTH,mcq,1029,Q 1029,subset,s0739,Selected B,B,1,29,synth,,Create,Easy
SYNTH,short_answer,1030,Q 1030,closure,s0292,Explains closure,,0,26,synth,miscon-closure,Remember,Easy
SYNTH,mcq,1031,Q 1031,parity,s1643,Selected D,D,1,44,synth,,Remember,Easy
SYNTH,short_answer,1032,Q 1032,DFA,s0352,Explains DFA,,1,28,synth,,Analyze,Hard
SYNTH,mcq,1033,Q 1033,NFA,s0869,Selected B,B,1,38,synth,,Apply,Hard
SYNTH,short_answer,1034,Q 1034,regex,s1251,Explains regex,,1,29,synth,,Evaluate,Medium
SYNTH,mcq,1035,Q 1035,pumping,s1819,Selected D,D,1,15,synth,,Evaluate,Hard
SYNTH,short_answer,1036,Q 1036,equivalence,s1875,Explains equivalence,,0,49,synth,miscon-equivalence,Analyze,Easy
SYNTH,mcq,1037,Q 1037,subset,s1574,Selected B,B,0,41,synth,miscon-subset,Remember,Medium
SYNTH,short_answer,1038,Q 1038,closure,s0248,Explains closure,,1,17,synth,,Create,Easy
SYNTH,mcq,1039,Q 1039,parity,s1930,Selected D,D,1,27,synth,,Apply,Easy
SYNTH,short_answer,1040,Q 1040,DFA,s1051,Explains DFA,,1,31,synth,,Create,Easy
SYNTH,mcq,1041,Q 1041,NFA,s1792,Selected B,B,0,41,synth,miscon-NFA,Create,Medium
SYNTH,short_answer,1042,Q 1042,regex,s0396,Explains regex,,1,37,synth,,Remember,Hard
SYNTH,mcq,1043,Q 1043,pumping,s1434,Selected D,D,1,31,synth,,Remember,Medium
SYNTH,short_answer,1044,Q 1044,equivalence,s1844,Explains equivalence,,1,29,synth,,Understand,Medium
SYNTH,mcq,1045,Q 1045,subset,s1710,Selected B,B,0,31,synth,miscon-subset,Analyze,Hard
SYNTH,short_answer,1046,Q 1046,closure,s0427,Explains closure,,0,53,synth,miscon-closure,Understand,Hard
SYNTH,mcq,1047,Q 1047,parity,s1140,Selected D,D,0,37,synth,miscon-parity,Analyze,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s1179,Explains DFA,,0,34,synth,miscon-DFA,Create,Easy
SYNTH,mcq,1049,Q 1049,NFA,s1452,Selected B,B,1,21,synth,,Analyze,Medium
SYNTH,short_answer,1050,Q 1050,regex,s1384,Explains regex,,0,34,synth,miscon-regex,Analyze,Easy
SYNTH,mcq,1051,Q 1051,pumping,s0367,Selected D,D,1,36,synth,,Analyze,Hard
SYNTH,short_answer,1052,Q 1052,equivalence,s1386,Explains equivalence,,0,28,synth,miscon-equivalence,Evaluate,Medium
SYNTH,mcq,1053,Q 1053,subset,s0650,Selected B,B,1,26,synth,,Understand,Easy
SYNTH,short_answer,1054,Q 1054,closure,s0158,Explains closure,,1,15,synth,,Create,Medium
SYNTH,mcq,1055,Q 1055,parity,s0335,Selected D,D,0,33,synth,miscon-parity,Create,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s1556,Explains DFA,,0,34,synth,miscon-DFA,Understand,Hard
SYNTH,mcq,1057,Q 1057,NFA,s1008,Selected B,B,1,23,synth,,Understand,Hard
SYNTH,short_answer,1058,Q 1058,regex,s0054,Explains regex,,1,21,synth,,Analyze,Medium
SYNTH,mcq,1059,Q 1059,pumping,s0914,Selected D,D,1,40,synth,,Evaluate,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1501,Explains equivalence,,0,34,synth,miscon-equivalence,Remember,Medium
SYNTH,mcq,1061,Q 1061,subset,s1764,Selected B,B,1,36,synth,,Create,Medium
SYNTH,short_answer,1062,Q 1062,closure,s0515,Explains closure,,1,25,synth,,Create,Hard
SYNTH,mcq,1063,Q 1063,parity,s0549,Selected D,D,0,30,synth,miscon-parity,Remember,Hard
SYNTH,short_answer,1064,Q 1064,DFA,s1447,Explains DFA,,1,34,synth,,Evaluate,Medium
SYNTH,mcq,1065,Q 1065,NFA,s1352,Selected B,B,1,38,synth,,Apply,Medium
SYNTH,short_answer,1066,Q 1066,regex,s1985,Explains regex,,1,20,synth,,Create,Hard
SYNTH,mcq,1067,Q 1067,pumping,s1990,Selected D,D,1,33,synth,,Create,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s0361,Explains equivalence,,1,27,synth,,Create,Medium
SYNTH,mcq,1069,Q 1069,subset,s1371,Selected B,B,1,45,synth,,Understand,Hard
SYNTH,short_answer,1070,Q 1070,closure,s0570,Explains closure,,0,47,synth,miscon-closure,Remember,Hard
SYNTH,mcq,1071,Q 1071,parity,s1942,Selected D,D,0,51,synth,miscon-parity,Create,Easy
SYNTH,short_answer,1072,Q 1072,DFA,s1571,Explains DFA,,1,25,synth,,Analyze,Medium
SYNTH,mcq,1073,Q 1073,NFA,s1928,Selected B,B,0,52,synth,miscon-NFA,Create,Easy
SYNTH,short_answer,1074,Q 1074,regex,s1729,Explains regex,,0,45,synth,miscon-regex,Apply,Medium
SYNTH,mcq,1075,Q 1075,pumping,s1749,Selected D,D,0,40,synth,miscon-pumping,Understand,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s1303,Explains equivalence,,1,34,synth,,Analyze,Hard
SYNTH,mcq,1077,Q 1077,subset,s0679,Selected B,B,0,31,synth,miscon-subset,Remember,Hard
SYNTH,short_answer,1078,Q 1078,closure,s0911,Explains closure,,1,30,synth,,Remember,Medium
SYNTH,mcq,1079,Q 1079,parity,s1381,Selected D,D,1,27,synth,,Remember,Hard
SYNTH,short_answer,1000,Q 1000,DFA,s0320,Explains DFA,,0,48,synth,miscon-DFA,Apply,Easy
SYNTH,mcq,1001,Q 1001,NFA,s1324,Selected B,B,0,23,synth,miscon-NFA,Remember,Easy
SYNTH,short_answer,1002,Q 1002,regex,s1921,Explains regex,,1,30,synth,,Understand,Easy
SYNTH,mcq,1003,Q 1003,pumping,s1338,Selected D,D,1,26,synth,,Evaluate,Medium
